path,puzzle,puzzle_statistics.black_cells,run,seed,size,solver,statistics.conflicts,statistics.decisions,statistics.encoding_size.assertions,statistics.encoding_size.bool_vars,statistics.encoding_size.bv_vars,statistics.encoding_size.int_vars,statistics.max_memory,statistics.memory,statistics.propagations,statistics.rlimit_count,statistics.runtime
puzzles/5x5\01e8e35c-77b6-4ec3-82ee-6809df755a96.singles,01e8e35c-77b6-4ec3-82ee-6809df755a96,7,0,1787173126,5,boolean,0,0,1404,702,0,0,19.19,18.09,0,127547,0.15757330000633374
puzzles/5x5\03297488-255e-479b-80d4-e70d6029df7f.singles,03297488-255e-479b-80d4-e70d6029df7f,7,0,4099418414,5,boolean,0,0,1406,702,0,0,19.39,18.12,0,260297,0.15801899996586144
puzzles/5x5\059cba32-6e16-430e-a880-c8d2b1e24abb.singles,059cba32-6e16-430e-a880-c8d2b1e24abb,7,0,1758237110,5,boolean,0,0,1403,702,0,0,19.39,18.12,0,387654,0.15751290001207963
puzzles/5x5\0a60153b-9bbc-425c-8aa8-e809b9f017ad.singles,0a60153b-9bbc-425c-8aa8-e809b9f017ad,6,0,3305166447,5,boolean,0,0,1406,702,0,0,19.39,18.12,0,520142,0.15840419998858124
puzzles/5x5\0c37a281-7681-4d5e-aa46-fbafac13c4b4.singles,0c37a281-7681-4d5e-aa46-fbafac13c4b4,7,0,3915353073,5,boolean,0,0,1404,702,0,0,19.39,18.12,0,649821,0.15439250000054017
puzzles/5x5\1355d440-2435-47bc-94cc-8a6013ec7dc8.singles,1355d440-2435-47bc-94cc-8a6013ec7dc8,7,0,2172210180,5,boolean,0,0,1404,702,0,0,19.39,18.12,0,782924,0.1568559999577701
puzzles/5x5\1683edd2-de25-4f37-ac85-1af356bcb6f6.singles,1683edd2-de25-4f37-ac85-1af356bcb6f6,7,0,3573213311,5,boolean,0,0,1403,702,0,0,19.39,18.12,0,914230,0.15760400000726804
puzzles/5x5\19f7dbcd-4a93-4887-bc3f-85b652cf53c5.singles,19f7dbcd-4a93-4887-bc3f-85b652cf53c5,7,0,545696711,5,boolean,0,0,1406,702,0,0,19.39,18.12,0,1043240,0.15738390001934022
puzzles/5x5\1a314a26-c26b-45ed-a627-137e24dd0d06.singles,1a314a26-c26b-45ed-a627-137e24dd0d06,7,0,708700681,5,boolean,0,0,1408,702,0,0,19.39,18.12,0,1172013,0.16173380002146587
puzzles/5x5\1c16bec5-d676-44a8-80c5-17a9a91e21e8.singles,1c16bec5-d676-44a8-80c5-17a9a91e21e8,7,0,275619409,5,boolean,0,0,1404,702,0,0,19.39,18.12,0,1300979,0.16207500000018626
puzzles/5x5\1e054fc0-ad97-47ec-8564-e2ce56869e87.singles,1e054fc0-ad97-47ec-8564-e2ce56869e87,7,0,2833820550,5,boolean,0,0,1403,702,0,0,19.39,18.12,0,1433812,0.15959819999989122
puzzles/5x5\1e590cb4-910a-4b28-9e4f-20e70340263a.singles,1e590cb4-910a-4b28-9e4f-20e70340263a,6,0,3478571383,5,boolean,0,0,1405,702,0,0,19.39,18.1,0,1562524,0.16149629995925352
puzzles/5x5\1f3dd1e6-246f-413f-b404-f1942b2a9f34.singles,1f3dd1e6-246f-413f-b404-f1942b2a9f34,7,0,935918860,5,boolean,0,0,1405,702,0,0,19.39,18.18,0,1696860,0.1640375000424683
puzzles/5x5\1f4efad4-4383-4f34-b826-eb627742be12.singles,1f4efad4-4383-4f34-b826-eb627742be12,7,0,3371253933,5,boolean,0,0,1404,702,0,0,19.4,18.18,0,1831382,0.16392349998932332
puzzles/5x5\20189c13-3ac5-491d-9686-5de3673441bf.singles,20189c13-3ac5-491d-9686-5de3673441bf,7,0,3754256289,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,1969543,0.1634353999979794
puzzles/5x5\21c11a77-c827-42e6-8de3-3f6e293019f3.singles,21c11a77-c827-42e6-8de3-3f6e293019f3,7,0,1748505307,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,2099875,0.1625355000142008
puzzles/5x5\229565d9-4d0c-450e-ad7c-7f6b5b96ac14.singles,229565d9-4d0c-450e-ad7c-7f6b5b96ac14,7,0,4137022620,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,2228762,0.16249230003450066
puzzles/5x5\230d9c06-5a5b-4512-932e-ca1f369819d1.singles,230d9c06-5a5b-4512-932e-ca1f369819d1,7,0,3602833365,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,2358761,0.16168369998922572
puzzles/5x5\242d8457-ebb9-4153-8760-a15a60c52b82.singles,242d8457-ebb9-4153-8760-a15a60c52b82,6,0,1439750096,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,2490347,0.16034369997214526
puzzles/5x5\24379fab-9c40-4e2e-bd28-1a419d8e1e66.singles,24379fab-9c40-4e2e-bd28-1a419d8e1e66,7,0,1572786153,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,2618038,0.1598138000117615
puzzles/5x5\24dd8880-d1df-462b-a3b6-9fe199ee764b.singles,24dd8880-d1df-462b-a3b6-9fe199ee764b,9,0,1924761071,5,boolean,0,0,1408,702,0,0,19.4,18.12,0,2748077,0.16021589998854324
puzzles/5x5\2711ef2b-1efc-4bec-be45-c35fbed5477b.singles,2711ef2b-1efc-4bec-be45-c35fbed5477b,7,0,2383666187,5,boolean,0,0,1405,702,0,0,19.4,18.1,0,2878499,0.16064610000466928
puzzles/5x5\274c1fd1-84fb-4840-bdd3-b0e367a83266.singles,274c1fd1-84fb-4840-bdd3-b0e367a83266,7,0,412386591,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,3007591,0.16000549995806068
puzzles/5x5\29e66b59-6569-4a81-b7ea-90df9ada4518.singles,29e66b59-6569-4a81-b7ea-90df9ada4518,7,0,3245311874,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,3143590,0.15129730000626296
puzzles/5x5\2ab686d6-7283-4074-ace4-8ca88fbaa79c.singles,2ab686d6-7283-4074-ace4-8ca88fbaa79c,6,0,2330243469,5,boolean,0,0,1403,702,0,0,19.4,18.18,0,3280172,0.15069340000627562
puzzles/5x5\2b4c7939-0663-432f-94ab-3c4122af01d5.singles,2b4c7939-0663-432f-94ab-3c4122af01d5,6,0,4087190274,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,3417810,0.15222009998979047
puzzles/5x5\2ba48b6a-9ddf-4974-8d47-dce17369a219.singles,2ba48b6a-9ddf-4974-8d47-dce17369a219,7,0,392331648,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,3558793,0.15066769998520613
puzzles/5x5\32a0a17f-2c68-47b1-a0c6-33b02c85059d.singles,32a0a17f-2c68-47b1-a0c6-33b02c85059d,7,0,2578349218,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,3693271,0.15526629996020347
puzzles/5x5\337e1f64-56d5-4a08-8c1c-f3da2afe5b4e.singles,337e1f64-56d5-4a08-8c1c-f3da2afe5b4e,7,0,231749549,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,3826684,0.15978220000397414
puzzles/5x5\34daa4ad-27a4-4604-b2a3-cf32a707fe8a.singles,34daa4ad-27a4-4604-b2a3-cf32a707fe8a,7,0,2401060733,5,boolean,0,0,1408,702,0,0,19.4,18.18,0,3954300,0.15626320004230365
puzzles/5x5\3504812f-c384-4508-a98c-e353283dac27.singles,3504812f-c384-4508-a98c-e353283dac27,7,0,3077993894,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,4089080,0.14943230000790209
puzzles/5x5\375c5ba3-d84a-4cdf-9b98-7f1479bb18d4.singles,375c5ba3-d84a-4cdf-9b98-7f1479bb18d4,7,0,3206023605,5,boolean,0,0,1404,702,0,0,19.4,18.1,0,4221203,0.14998630003537983
puzzles/5x5\37b7f215-51a5-43de-9dc0-093eae22bce8.singles,37b7f215-51a5-43de-9dc0-093eae22bce8,8,0,1559846184,5,boolean,0,0,1408,702,0,0,19.4,18.12,0,4349187,0.15339150000363588
puzzles/5x5\386935be-6a1f-469c-91be-354206d43ddc.singles,386935be-6a1f-469c-91be-354206d43ddc,8,0,3749359104,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,4480565,0.15729599999031052
puzzles/5x5\3c2a07c3-8380-41a6-88d5-aecb94e02d7d.singles,3c2a07c3-8380-41a6-88d5-aecb94e02d7d,7,0,2823351895,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,4613951,0.15869569999631494
puzzles/5x5\3ca2d13c-eaba-4786-ab14-4947ce873db8.singles,3ca2d13c-eaba-4786-ab14-4947ce873db8,6,0,2331478739,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,4743019,0.16123319999314845
puzzles/5x5\3d875432-9e66-4326-8fb2-040320699890.singles,3d875432-9e66-4326-8fb2-040320699890,8,0,1984186024,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,4871882,0.1585402999771759
puzzles/5x5\41919e9a-7ea2-42ba-b670-facbc1f87910.singles,41919e9a-7ea2-42ba-b670-facbc1f87910,8,0,645622081,5,boolean,0,0,1410,702,0,0,19.4,18.12,0,4999592,0.15965479996521026
puzzles/5x5\41b3c9f0-4470-44a4-84bb-032ad8e46a18.singles,41b3c9f0-4470-44a4-84bb-032ad8e46a18,8,0,1005525436,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,5128940,0.15999119996558875
puzzles/5x5\41f18022-b532-4835-aa09-4d5d8778cd40.singles,41f18022-b532-4835-aa09-4d5d8778cd40,8,0,3454284078,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,5263699,0.16147910000290722
puzzles/5x5\42b052d6-5cb6-4004-bf9c-f61ead4d15cf.singles,42b052d6-5cb6-4004-bf9c-f61ead4d15cf,7,0,314651818,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,5395921,0.15976020001107827
puzzles/5x5\440b778d-da6a-445f-995e-d25c15017626.singles,440b778d-da6a-445f-995e-d25c15017626,6,0,3443795866,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,5526738,0.15804180002305657
puzzles/5x5\4544028a-12b1-469a-826f-6713a62155df.singles,4544028a-12b1-469a-826f-6713a62155df,6,0,3897039458,5,boolean,0,0,1405,702,0,0,19.4,18.18,0,5658328,0.16041360003873706
puzzles/5x5\467c2c3c-9f60-4f7e-b04e-1fd07587fe32.singles,467c2c3c-9f60-4f7e-b04e-1fd07587fe32,6,0,1881395953,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,5788501,0.14923020004061982
puzzles/5x5\4a6d19e4-1fe6-47d7-9475-142192d1f877.singles,4a6d19e4-1fe6-47d7-9475-142192d1f877,6,0,4077790549,5,boolean,0,0,1404,702,0,0,19.4,18.18,0,5925068,0.15414760005660355
puzzles/5x5\4aea2765-9c39-4fce-bbc4-41a7049029a4.singles,4aea2765-9c39-4fce-bbc4-41a7049029a4,7,0,3113139116,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,6058749,0.15969539998332039
puzzles/5x5\4b79fda5-bfdf-43a6-be4b-6438f0b20b37.singles,4b79fda5-bfdf-43a6-be4b-6438f0b20b37,7,0,2811537663,5,boolean,0,0,1405,702,0,0,19.4,18.1,0,6187932,0.1590483000036329
puzzles/5x5\4e26fc63-5ed9-45af-8047-fe71462295a7.singles,4e26fc63-5ed9-45af-8047-fe71462295a7,7,0,2075793471,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,6317151,0.1608055999968201
puzzles/5x5\4f1005da-866f-4482-a9d2-b6a53e01bca7.singles,4f1005da-866f-4482-a9d2-b6a53e01bca7,6,0,296118889,5,boolean,0,0,1404,702,0,0,19.4,18.1,0,6447645,0.16337249998468906
puzzles/5x5\521a8e9b-92ec-492e-bdc8-ec698e5c366b.singles,521a8e9b-92ec-492e-bdc8-ec698e5c366b,7,0,1061962306,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,6575128,0.16389530000742525
puzzles/5x5\5253a34f-2129-41e9-83c6-6b69007ebaba.singles,5253a34f-2129-41e9-83c6-6b69007ebaba,6,0,1282858397,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,6707814,0.16019959998084232
puzzles/5x5\53e841e4-8324-4df6-9cd2-9c5e93a852eb.singles,53e841e4-8324-4df6-9cd2-9c5e93a852eb,7,0,17012510,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,6843005,0.16033119999337941
puzzles/5x5\5453d81e-5720-4315-aeb6-98395df1a283.singles,5453d81e-5720-4315-aeb6-98395df1a283,7,0,1161194836,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,6970422,0.15986479999264702
puzzles/5x5\557e8de4-dbec-458e-acfc-8c5e0c273a5c.singles,557e8de4-dbec-458e-acfc-8c5e0c273a5c,7,0,1879868344,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,7100405,0.16017859999556094
puzzles/5x5\57da2ee9-21cc-4d41-a4d1-1b7fc8c94cfb.singles,57da2ee9-21cc-4d41-a4d1-1b7fc8c94cfb,6,0,3726559755,5,boolean,0,0,1404,702,0,0,19.4,18.18,0,7231822,0.1592024000128731
puzzles/5x5\59ece10b-bbc9-4f1a-85c8-7fe5f1e55aed.singles,59ece10b-bbc9-4f1a-85c8-7fe5f1e55aed,7,0,2553222901,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,7367372,0.15939599997363985
puzzles/5x5\5d0131b7-0833-4e03-964f-68602d02f2de.singles,5d0131b7-0833-4e03-964f-68602d02f2de,7,0,3870528871,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,7497196,0.14829639997333288
puzzles/5x5\5eb8197d-dfd4-49ed-9ff3-d8965e1c97f5.singles,5eb8197d-dfd4-49ed-9ff3-d8965e1c97f5,8,0,276560623,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,7627028,0.15276480000466108
puzzles/5x5\64a6b8a9-b1d6-4fa1-af1f-2631a0ee9f90.singles,64a6b8a9-b1d6-4fa1-af1f-2631a0ee9f90,7,0,3783858856,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,7756007,0.15742750000208616
puzzles/5x5\64c92728-2894-4287-afc4-59928f9596a9.singles,64c92728-2894-4287-afc4-59928f9596a9,7,0,2464593936,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,7890817,0.15076539997244254
puzzles/5x5\6a731e44-4341-445c-abe4-9979f4ac69fc.singles,6a731e44-4341-445c-abe4-9979f4ac69fc,7,0,1769110543,5,boolean,0,0,1403,702,0,0,19.4,18.1,0,8020067,0.15311640000436455
puzzles/5x5\6e3c17c3-5a39-47c7-a979-a4467c511db7.singles,6e3c17c3-5a39-47c7-a979-a4467c511db7,7,0,3293082395,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,8148256,0.15543510002316907
puzzles/5x5\6ee46ea1-d77a-4ef6-bab3-aacf8d524139.singles,6ee46ea1-d77a-4ef6-bab3-aacf8d524139,7,0,1043578790,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,8276750,0.15816189994802698
puzzles/5x5\70b53328-0ea8-474e-845f-615ebc7f580a.singles,70b53328-0ea8-474e-845f-615ebc7f580a,7,0,288894582,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,8405927,0.15874019998591393
puzzles/5x5\71c24e21-4895-41c1-8168-8a00d908aa11.singles,71c24e21-4895-41c1-8168-8a00d908aa11,7,0,671193433,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,8536066,0.15860520000569522
puzzles/5x5\73b2be24-df79-402b-8874-32938247f322.singles,73b2be24-df79-402b-8874-32938247f322,7,0,3401203717,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,8666247,0.16065839998191223
puzzles/5x5\74e7ce45-2cbb-4dc2-aafd-3f1cbe50fabe.singles,74e7ce45-2cbb-4dc2-aafd-3f1cbe50fabe,7,0,2546786770,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,8793606,0.1549176000407897
puzzles/5x5\7527b722-0e3a-4d80-a8ba-3f68fcd80a48.singles,7527b722-0e3a-4d80-a8ba-3f68fcd80a48,6,0,1043339255,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,8928649,0.1577518000267446
puzzles/5x5\757deeea-2694-4621-93e3-f31662379767.singles,757deeea-2694-4621-93e3-f31662379767,7,0,3142635944,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,9067351,0.14796520001254976
puzzles/5x5\760e5814-b109-4896-bcf4-7b528e854035.singles,760e5814-b109-4896-bcf4-7b528e854035,6,0,1078758255,5,boolean,0,0,1405,702,0,0,19.4,18.18,0,9198472,0.15322819998255
puzzles/5x5\7686ab81-ab7d-44ad-a9de-c5ded4cbddb0.singles,7686ab81-ab7d-44ad-a9de-c5ded4cbddb0,6,0,1855628891,5,boolean,0,0,1404,702,0,0,19.4,18.18,0,9329744,0.15698410000186414
puzzles/5x5\7730ad08-17a6-4402-b021-d1474e9b612a.singles,7730ad08-17a6-4402-b021-d1474e9b612a,6,0,2107178665,5,boolean,0,0,1400,702,0,0,19.4,18.18,0,9457530,0.1713597000343725
puzzles/5x5\77bb5e22-712e-4258-a2c7-f2ff49e7e873.singles,77bb5e22-712e-4258-a2c7-f2ff49e7e873,7,0,3305782653,5,boolean,0,0,1408,702,0,0,19.4,18.12,0,9585679,0.16094309999607503
puzzles/5x5\7b0b01ff-e0fa-4218-97ab-acb5fa052f15.singles,7b0b01ff-e0fa-4218-97ab-acb5fa052f15,6,0,1608987416,5,boolean,0,0,1405,702,0,0,19.4,18.18,0,9719135,0.1593779000104405
puzzles/5x5\7ccea3fa-2e72-4aea-a24e-f828b30b2c0c.singles,7ccea3fa-2e72-4aea-a24e-f828b30b2c0c,6,0,1996885230,5,boolean,0,0,1405,702,0,0,19.4,18.18,0,9852019,0.16024579998338595
puzzles/5x5\7dff2d60-7b71-4ab4-bfbd-578fad851c26.singles,7dff2d60-7b71-4ab4-bfbd-578fad851c26,7,0,2400657740,5,boolean,0,0,1406,702,0,0,19.4,18.18,0,9981378,0.16164669999852777
puzzles/5x5\7e1a42a6-cc4e-4913-ade8-34ba2c6bdd57.singles,7e1a42a6-cc4e-4913-ade8-34ba2c6bdd57,7,0,2164803203,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,10112569,0.1592285000369884
puzzles/5x5\7f25b3f0-965f-48ab-b758-e29514b2586b.singles,7f25b3f0-965f-48ab-b758-e29514b2586b,7,0,926863258,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,10245929,0.15954119997331873
puzzles/5x5\83212d47-5c01-47a0-9029-a00e3fb8041a.singles,83212d47-5c01-47a0-9029-a00e3fb8041a,7,0,2740365660,5,boolean,0,0,1403,702,0,0,19.4,18.18,0,10379139,0.16010979999555275
puzzles/5x5\859969cb-4440-42e8-8dab-1ce3b2ed7755.singles,859969cb-4440-42e8-8dab-1ce3b2ed7755,7,0,2180064917,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,10511030,0.14903890003915876
puzzles/5x5\88054689-1058-4ad6-b0a2-42747bb8cecf.singles,88054689-1058-4ad6-b0a2-42747bb8cecf,6,0,1286497384,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,10642297,0.14721649995772168
puzzles/5x5\8917000d-2212-408f-8ce6-a5d0917aa8eb.singles,8917000d-2212-408f-8ce6-a5d0917aa8eb,7,0,1160905464,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,10772927,0.15456609998364002
puzzles/5x5\896a1148-95c9-4191-b3fd-0caa1daf1d79.singles,896a1148-95c9-4191-b3fd-0caa1daf1d79,8,0,3214572798,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,10903288,0.15833800000837073
puzzles/5x5\8bce8478-8eb6-4f46-98b7-9732b63934ff.singles,8bce8478-8eb6-4f46-98b7-9732b63934ff,6,0,4210258089,5,boolean,0,0,1402,702,0,0,19.4,18.12,0,11055023,0.1590806000167504
puzzles/5x5\8c1234d3-3078-4af4-ad4c-a8aa4bacb9e9.singles,8c1234d3-3078-4af4-ad4c-a8aa4bacb9e9,8,0,1966870586,5,boolean,0,0,1408,702,0,0,19.4,18.12,0,11183858,0.16076539998175576
puzzles/5x5\8d15a585-7f27-4ff8-b894-076700c0edbd.singles,8d15a585-7f27-4ff8-b894-076700c0edbd,7,0,4275789389,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,11313872,0.15681379998568445
puzzles/5x5\8e54f49f-3d36-49cb-9214-aebd1ef41430.singles,8e54f49f-3d36-49cb-9214-aebd1ef41430,6,0,2322331453,5,boolean,0,0,1403,702,0,0,19.4,18.1,0,11449015,0.15093160001561046
puzzles/5x5\8f5cf361-087c-4289-af37-447cfecb97a3.singles,8f5cf361-087c-4289-af37-447cfecb97a3,8,0,3664551368,5,boolean,0,0,1407,702,0,0,19.4,18.18,0,11583750,0.15390840003965423
puzzles/5x5\9318ce5d-4e84-4435-b7db-2502c36c35e5.singles,9318ce5d-4e84-4435-b7db-2502c36c35e5,7,0,2775692219,5,boolean,0,0,1404,702,0,0,19.4,18.1,0,11716557,0.15696410002419725
puzzles/5x5\94bbc82b-1fd3-4cf9-9cd9-5b41604fb1e4.singles,94bbc82b-1fd3-4cf9-9cd9-5b41604fb1e4,7,0,4136941601,5,boolean,0,0,1409,702,0,0,19.4,18.12,0,11847545,0.16106650000438094
puzzles/5x5\94d93e86-be33-4e9f-bcd2-4072315ab0ae.singles,94d93e86-be33-4e9f-bcd2-4072315ab0ae,7,0,3560099284,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,11975950,0.15891040000133216
puzzles/5x5\960542d6-e7d0-4afd-9080-fc0fbaccff3a.singles,960542d6-e7d0-4afd-9080-fc0fbaccff3a,7,0,1170777766,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,12107228,0.15957069996511564
puzzles/5x5\96f9cf32-262b-4c2b-b1fe-bae64a23d9f4.singles,96f9cf32-262b-4c2b-b1fe-bae64a23d9f4,7,0,2438423046,5,boolean,0,0,1407,702,0,0,19.4,18.12,0,12236185,0.15563419996760786
puzzles/5x5\978d2eb3-03e3-4f5c-b758-6c0136162503.singles,978d2eb3-03e3-4f5c-b758-6c0136162503,7,0,3142198513,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,12364904,0.14856529998360202
puzzles/5x5\9a203db3-9d30-47b2-8371-b67a1285b126.singles,9a203db3-9d30-47b2-8371-b67a1285b126,7,0,4031177814,5,boolean,0,0,1401,702,0,0,19.4,18.12,0,12496406,0.15470870002172887
puzzles/5x5\9c6740e1-c545-4ce1-a406-f7ddcaeadf13.singles,9c6740e1-c545-4ce1-a406-f7ddcaeadf13,7,0,1130691325,5,boolean,0,0,1406,702,0,0,19.4,18.1,0,12630672,0.16086399997584522
puzzles/5x5\9ce9fc77-5ba4-4b24-b95a-9d6681d1f11e.singles,9ce9fc77-5ba4-4b24-b95a-9d6681d1f11e,7,0,60204704,5,boolean,0,0,1408,702,0,0,19.4,18.12,0,12763915,0.16052769997622818
puzzles/5x5\9eb4c83e-6897-4d4a-98c1-fbd58116a44d.singles,9eb4c83e-6897-4d4a-98c1-fbd58116a44d,7,0,2420631867,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,12895798,0.1576537000364624
puzzles/5x5\9fc00742-ac4e-4b7c-bcce-53bbf62153aa.singles,9fc00742-ac4e-4b7c-bcce-53bbf62153aa,7,0,1267166890,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,13028715,0.15998210001271218
puzzles/5x5\a15c7ad6-8320-4483-b2a5-358127d2a53a.singles,a15c7ad6-8320-4483-b2a5-358127d2a53a,7,0,425535598,5,boolean,0,0,1403,702,0,0,19.4,18.18,0,13157703,0.15866680000908673
puzzles/5x5\a25e3b0d-4ea3-41f2-baa2-78791301d7bd.singles,a25e3b0d-4ea3-41f2-baa2-78791301d7bd,7,0,1075149472,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,13285922,0.15872020000824705
puzzles/5x5\a39fd44a-7a05-4c50-b2ff-166c8acc2bb3.singles,a39fd44a-7a05-4c50-b2ff-166c8acc2bb3,7,0,2757268086,5,boolean,0,0,1409,702,0,0,19.4,18.12,0,13416743,0.15089210000587627
puzzles/5x5\a5230a10-da2e-4fb0-84d6-460ba04fb82c.singles,a5230a10-da2e-4fb0-84d6-460ba04fb82c,7,0,3499598859,5,boolean,0,0,1409,702,0,0,19.4,18.18,0,13549184,0.1541045000194572
puzzles/5x5\a55d50af-8ac5-4d60-97ee-b03988ec1eae.singles,a55d50af-8ac5-4d60-97ee-b03988ec1eae,8,0,3547982961,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,13678552,0.15771589998621494
puzzles/5x5\a56a732d-a785-4269-a63c-58dffd5b63b1.singles,a56a732d-a785-4269-a63c-58dffd5b63b1,6,0,15124410,5,boolean,0,0,1402,702,0,0,19.4,18.12,0,13807839,0.16030710004270077
puzzles/5x5\a6daaa9e-2589-4355-8485-988b745983e4.singles,a6daaa9e-2589-4355-8485-988b745983e4,7,0,1819147450,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,13936704,0.16184110002359375
puzzles/5x5\a856cd4e-802f-4d16-b7eb-d9c090e2c9fa.singles,a856cd4e-802f-4d16-b7eb-d9c090e2c9fa,6,0,2960770880,5,boolean,0,0,1402,702,0,0,19.4,18.1,0,14066570,0.15278189996024594
puzzles/5x5\aa70b843-4e20-4217-a29e-38ab92c7ba96.singles,aa70b843-4e20-4217-a29e-38ab92c7ba96,6,0,2490658130,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,14199130,0.1577829999732785
puzzles/5x5\ab7351eb-8203-49c0-81d1-1aa947ce4a35.singles,ab7351eb-8203-49c0-81d1-1aa947ce4a35,6,0,127484660,5,boolean,0,0,1402,702,0,0,19.4,18.18,0,14334604,0.15985900000669062
puzzles/5x5\b07a298c-f13b-4e91-ac5c-7bd4793a65c2.singles,b07a298c-f13b-4e91-ac5c-7bd4793a65c2,7,0,1117621547,5,boolean,0,0,1402,702,0,0,19.4,18.18,0,14471004,0.16056579997530207
puzzles/5x5\b15dbe74-6734-44cf-969c-c5bf98bf0de6.singles,b15dbe74-6734-44cf-969c-c5bf98bf0de6,7,0,1173401601,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,14603545,0.15396049997070804
puzzles/5x5\b34b1a48-bd4d-4da4-8953-e6433cda5aa7.singles,b34b1a48-bd4d-4da4-8953-e6433cda5aa7,8,0,534418471,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,14736375,0.1590810000197962
puzzles/5x5\b35e5f50-dbec-4d72-bd07-070f8345f98b.singles,b35e5f50-dbec-4d72-bd07-070f8345f98b,6,0,439578628,5,boolean,0,0,1405,702,0,0,19.4,18.12,0,14879664,0.15900560002774
puzzles/5x5\b45fe397-2103-48ed-bc32-19c2931b0d02.singles,b45fe397-2103-48ed-bc32-19c2931b0d02,7,0,3215647113,5,boolean,0,0,1403,702,0,0,19.4,18.12,0,15011060,0.15471299999626353
puzzles/5x5\b6be42e6-9656-4182-8355-71c35f1bee8e.singles,b6be42e6-9656-4182-8355-71c35f1bee8e,6,0,4036125512,5,boolean,0,0,1404,702,0,0,19.4,18.12,0,15145106,0.155531800002791
puzzles/5x5\bce63308-6327-40cc-831b-1e6d3c62d492.singles,bce63308-6327-40cc-831b-1e6d3c62d492,7,0,2446090053,5,boolean,0,0,1406,702,0,0,19.4,18.1,0,15276032,0.15633949998300523
puzzles/5x5\bd7620f4-a1a8-4091-834c-ef1fb4fb549c.singles,bd7620f4-a1a8-4091-834c-ef1fb4fb549c,6,0,3058585203,5,boolean,0,0,1403,702,0,0,19.4,18.18,0,15408241,0.15321850002510473
puzzles/5x5\c00738b9-444e-444a-9bd7-08d150b4e12c.singles,c00738b9-444e-444a-9bd7-08d150b4e12c,8,0,3110917712,5,boolean,0,0,1406,702,0,0,19.4,18.12,0,15537563,0.15642820001812652
